id,created_at,exam_year,practice_count,score,correct_count,total_questions,total_time,question_times,details,pm_correct,se_correct,db_correct,sa_correct,sc_correct,ai_desc,ai_rec,ai_diagnose_model
1,2026-07-02 05:48:36.530534,2023,1,100,25,25,828,"[24, 38, 23, 5, 23, 18, 4, 6, 73, 37, 25, 68, 6, 50, 43, 44, 27, 14, 13, 20, 81, 26, 22, 73, 54]","[{""q_id"": ""2023_1"", ""question_num"": 1, ""user_answer"": [1], ""is_correct"": true, ""elapsed_time"": 24}, {""q_id"": ""2023_2"", ""question_num"": 2, ""user_answer"": [2], ""is_correct"": true, ""elapsed_time"": 38}, {""q_id"": ""2023_3"", ""question_num"": 3, ""user_answer"": [1], ""is_correct"": true, ""elapsed_time"": 23}, {""q_id"": ""2023_4"", ""question_num"": 4, ""user_answer"": [2], ""is_correct"": true, ""elapsed_time"": 5}, {""q_id"": ""2023_5"", ""question_num"": 5, ""user_answer"": [1], ""is_correct"": true, ""elapsed_time"": 23}, {""q_id"": ""2023_6"", ""question_num"": 6, ""user_answer"": [3], ""is_correct"": true, ""elapsed_time"": 18}, {""q_id"": ""2023_7"", ""question_num"": 7, ""user_answer"": [2], ""is_correct"": true, ""elapsed_time"": 4}, {""q_id"": ""2023_8"", ""question_num"": 8, ""user_answer"": [2], ""is_correct"": true, ""elapsed_time"": 6}, {""q_id"": ""2023_9"", ""question_num"": 9, ""user_answer"": [4], ""is_correct"": true, ""elapsed_time"": 73}, {""q_id"": ""2023_10"", ""question_num"": 10, ""user_answer"": [2], ""is_correct"": true, ""elapsed_time"": 37}, {""q_id"": ""2023_11"", ""question_num"": 11, ""user_answer"": [2], ""is_correct"": true, ""elapsed_time"": 25}, {""q_id"": ""2023_12"", ""question_num"": 12, ""user_answer"": [4], ""is_correct"": true, ""elapsed_time"": 68}, {""q_id"": ""2023_13"", ""question_num"": 13, ""user_answer"": [3], ""is_correct"": true, ""elapsed_time"": 6}, {""q_id"": ""2023_14"", ""question_num"": 14, ""user_answer"": [3], ""is_correct"": true, ""elapsed_time"": 50}, {""q_id"": ""2023_15"", ""question_num"": 15, ""user_answer"": [4], ""is_correct"": true, ""elapsed_time"": 43}, {""q_id"": ""2023_16"", ""question_num"": 16, ""user_answer"": [4], ""is_correct"": true, ""elapsed_time"": 44}, {""q_id"": ""2023_17"", ""question_num"": 17, ""user_answer"": [4], ""is_correct"": true, ""elapsed_time"": 27}, {""q_id"": ""2023_18"", ""question_num"": 18, ""user_answer"": [1], ""is_correct"": true, ""elapsed_time"": 14}, {""q_id"": ""2023_19"", ""question_num"": 19, ""user_answer"": [1], ""is_correct"": true, ""elapsed_time"": 13}, {""q_id"": ""2023_20"", ""question_num"": 20, ""user_answer"": [1], ""is_correct"": true, ""elapsed_time"": 20}, {""q_id"": ""2023_21"", ""question_num"": 21, ""user_answer"": [3], ""is_correct"": true, ""elapsed_time"": 81}, {""q_id"": ""2023_22"", ""question_num"": 22, ""user_answer"": [2], ""is_correct"": true, ""elapsed_time"": 26}, {""q_id"": ""2023_23"", ""question_num"": 23, ""user_answer"": [2], ""is_correct"": true, ""elapsed_time"": 22}, {""q_id"": ""2023_24"", ""question_num"": 24, ""user_answer"": [4], ""is_correct"": true, ""elapsed_time"": 73}, {""q_id"": ""2023_25"", ""question_num"": 25, ""user_answer"": [2], ""is_correct"": true, ""elapsed_time"": 54}]",25,0,0,0,0,,,
2,2026-07-02 11:43:47.627155,2021,1,84,21,25,895,"[22, 52, 67, 55, 18, 22, 219, 19, 15, 19, 30, 6, 10, 4, 15, 15, 36, 19, 15, 11, 90, 27, 63, 12, 21]","[{""q_id"": ""2021_26"", ""question_num"": 26, ""user_answer"": [2], ""is_correct"": true, ""elapsed_time"": 22}, {""q_id"": ""2021_27"", ""question_num"": 27, ""user_answer"": [1], ""is_correct"": true, ""elapsed_time"": 52}, {""q_id"": ""2021_28"", ""question_num"": 28, ""user_answer"": [4], ""is_correct"": true, ""elapsed_time"": 67}, {""q_id"": ""2021_29"", ""question_num"": 29, ""user_answer"": [3], ""is_correct"": true, ""elapsed_time"": 55}, {""q_id"": ""2021_30"", ""question_num"": 30, ""user_answer"": [3], ""is_correct"": true, ""elapsed_time"": 18}, {""q_id"": ""2021_31"", ""question_num"": 31, ""user_answer"": [2], ""is_correct"": true, ""elapsed_time"": 22}, {""q_id"": ""2021_32"", ""question_num"": 32, ""user_answer"": [2], ""is_correct"": false, ""elapsed_time"": 219}, {""q_id"": ""2021_33"", ""question_num"": 33, ""user_answer"": [2], ""is_correct"": true, ""elapsed_time"": 19}, {""q_id"": ""2021_34"", ""question_num"": 34, ""user_answer"": [4], ""is_correct"": false, ""elapsed_time"": 15}, {""q_id"": ""2021_35"", ""question_num"": 35, ""user_answer"": [1], ""is_correct"": true, ""elapsed_time"": 19}, {""q_id"": ""2021_36"", ""question_num"": 36, ""user_answer"": [1], ""is_correct"": true, ""elapsed_time"": 30}, {""q_id"": ""2021_37"", ""question_num"": 37, ""user_answer"": [3], ""is_correct"": true, ""elapsed_time"": 6}, {""q_id"": ""2021_38"", ""question_num"": 38, ""user_answer"": [1], ""is_correct"": true, ""elapsed_time"": 10}, {""q_id"": ""2021_39"", ""question_num"": 39, ""user_answer"": [2], ""is_correct"": true, ""elapsed_time"": 4}, {""q_id"": ""2021_40"", ""question_num"": 40, ""user_answer"": [2], ""is_correct"": true, ""elapsed_time"": 15}, {""q_id"": ""2021_41"", ""question_num"": 41, ""user_answer"": [4], ""is_correct"": false, ""elapsed_time"": 15}, {""q_id"": ""2021_42"", ""question_num"": 42, ""user_answer"": [2], ""is_correct"": true, ""elapsed_time"": 36}, {""q_id"": ""2021_43"", ""question_num"": 43, ""user_answer"": [4], ""is_correct"": true, ""elapsed_time"": 19}, {""q_id"": ""2021_44"", ""question_num"": 44, ""user_answer"": [1], ""is_correct"": true, ""elapsed_time"": 15}, {""q_id"": ""2021_45"", ""question_num"": 45, ""user_answer"": [], ""is_correct"": false, ""elapsed_time"": 11}, {""q_id"": ""2021_46"", ""question_num"": 46, ""user_answer"": [3], ""is_correct"": true, ""elapsed_time"": 90}, {""q_id"": ""2021_47"", ""question_num"": 47, ""user_answer"": [3], ""is_correct"": true, ""elapsed_time"": 27}, {""q_id"": ""2021_48"", ""question_num"": 48, ""user_answer"": [4], ""is_correct"": true, ""elapsed_time"": 63}, {""q_id"": ""2021_49"", ""question_num"": 49, ""user_answer"": [4], ""is_correct"": true, ""elapsed_time"": 12}, {""q_id"": ""2021_50"", ""question_num"": 50, ""user_answer"": [1], ""is_correct"": true, ""elapsed_time"": 21}]",0,21,0,0,0,,,
3,2026-07-02 12:01:11.156986,2026,1,55,11,20,870,"[46, 28, 11, 186, 49, 61, 12, 41, 29, 9, 23, 14, 65, 69, 49, 17, 39, 37, 29, 47]","[{""q_id"": ""2026_101"", ""question_num"": 101, ""user_answer"": [2], ""is_correct"": false, ""elapsed_time"": 46}, {""q_id"": ""2026_102"", ""question_num"": 102, ""user_answer"": [4], ""is_correct"": true, ""elapsed_time"": 28}, {""q_id"": ""2026_103"", ""question_num"": 103, ""user_answer"": [2], ""is_correct"": true, ""elapsed_time"": 11}, {""q_id"": ""2026_104"", ""question_num"": 104, ""user_answer"": [2], ""is_correct"": false, ""elapsed_time"": 186}, {""q_id"": ""2026_105"", ""question_num"": 105, ""user_answer"": [4], ""is_correct"": true, ""elapsed_time"": 49}, {""q_id"": ""2026_106"", ""question_num"": 106, ""user_answer"": [4], ""is_correct"": true, ""elapsed_time"": 61}, {""q_id"": ""2026_107"", ""question_num"": 107, ""user_answer"": [1], ""is_correct"": false, ""elapsed_time"": 12}, {""q_id"": ""2026_108"", ""question_num"": 108, ""user_answer"": [3], ""is_correct"": true, ""elapsed_time"": 41}, {""q_id"": ""2026_109"", ""question_num"": 109, ""user_answer"": [2], ""is_correct"": false, ""elapsed_time"": 29}, {""q_id"": ""2026_110"", ""question_num"": 110, ""user_answer"": [3], ""is_correct"": false, ""elapsed_time"": 9}, {""q_id"": ""2026_111"", ""question_num"": 111, ""user_answer"": [2], ""is_correct"": true, ""elapsed_time"": 23}, {""q_id"": ""2026_112"", ""question_num"": 112, ""user_answer"": [1], ""is_correct"": false, ""elapsed_time"": 14}, {""q_id"": ""2026_113"", ""question_num"": 113, ""user_answer"": [3], ""is_correct"": false, ""elapsed_time"": 65}, {""q_id"": ""2026_114"", ""question_num"": 114, ""user_answer"": [2], ""is_correct"": true, ""elapsed_time"": 69}, {""q_id"": ""2026_115"", ""question_num"": 115, ""user_answer"": [4], ""is_correct"": true, ""elapsed_time"": 49}, {""q_id"": ""2026_116"", ""question_num"": 116, ""user_answer"": [1], ""is_correct"": false, ""elapsed_time"": 17}, {""q_id"": ""2026_117"", ""question_num"": 117, ""user_answer"": [3], ""is_correct"": false, ""elapsed_time"": 39}, {""q_id"": ""2026_118"", ""question_num"": 118, ""user_answer"": [3], ""is_correct"": true, ""elapsed_time"": 37}, {""q_id"": ""2026_119"", ""question_num"": 119, ""user_answer"": [3], ""is_correct"": true, ""elapsed_time"": 29}, {""q_id"": ""2026_120"", ""question_num"": 120, ""user_answer"": [2], ""is_correct"": true, ""elapsed_time"": 47}]",0,0,0,0,11,,,
4,2026-07-02 12:30:52.408948,2026,2,100,20,20,186,"[3, 10, 2, 42, 23, 3, 3, 10, 11, 2, 2, 3, 21, 8, 6, 2, 3, 6, 5, 12]","[{""q_id"": ""2026_101"", ""question_num"": 101, ""user_answer"": [2], ""is_correct"": true, ""elapsed_time"": 3}, {""q_id"": ""2026_102"", ""question_num"": 102, ""user_answer"": [4], ""is_correct"": true, ""elapsed_time"": 10}, {""q_id"": ""2026_103"", ""question_num"": 103, ""user_answer"": [2], ""is_correct"": true, ""elapsed_time"": 2}, {""q_id"": ""2026_104"", ""question_num"": 104, ""user_answer"": [1], ""is_correct"": true, ""elapsed_time"": 42}, {""q_id"": ""2026_105"", ""question_num"": 105, ""user_answer"": [4], ""is_correct"": true, ""elapsed_time"": 23}, {""q_id"": ""2026_106"", ""question_num"": 106, ""user_answer"": [4], ""is_correct"": true, ""elapsed_time"": 3}, {""q_id"": ""2026_107"", ""question_num"": 107, ""user_answer"": [4], ""is_correct"": true, ""elapsed_time"": 3}, {""q_id"": ""2026_108"", ""question_num"": 108, ""user_answer"": [3], ""is_correct"": true, ""elapsed_time"": 10}, {""q_id"": ""2026_109"", ""question_num"": 109, ""user_answer"": [4], ""is_correct"": true, ""elapsed_time"": 11}, {""q_id"": ""2026_110"", ""question_num"": 110, ""user_answer"": [3], ""is_correct"": true, ""elapsed_time"": 2}, {""q_id"": ""2026_111"", ""question_num"": 111, ""user_answer"": [2], ""is_correct"": true, ""elapsed_time"": 2}, {""q_id"": ""2026_112"", ""question_num"": 112, ""user_answer"": [1], ""is_correct"": true, ""elapsed_time"": 3}, {""q_id"": ""2026_113"", ""question_num"": 113, ""user_answer"": [2], ""is_correct"": true, ""elapsed_time"": 21}, {""q_id"": ""2026_114"", ""question_num"": 114, ""user_answer"": [2], ""is_correct"": true, ""elapsed_time"": 8}, {""q_id"": ""2026_115"", ""question_num"": 115, ""user_answer"": [4], ""is_correct"": true, ""elapsed_time"": 6}, {""q_id"": ""2026_116"", ""question_num"": 116, ""user_answer"": [1], ""is_correct"": true, ""elapsed_time"": 2}, {""q_id"": ""2026_117"", ""question_num"": 117, ""user_answer"": [1], ""is_correct"": true, ""elapsed_time"": 3}, {""q_id"": ""2026_118"", ""question_num"": 118, ""user_answer"": [3], ""is_correct"": true, ""elapsed_time"": 6}, {""q_id"": ""2026_119"", ""question_num"": 119, ""user_answer"": [3], ""is_correct"": true, ""elapsed_time"": 5}, {""q_id"": ""2026_120"", ""question_num"": 120, ""user_answer"": [2], ""is_correct"": true, ""elapsed_time"": 12}]",0,0,0,0,20,,,
5,2026-07-03 07:28:58.943018,2016,1,84,21,25,950,"[37, 7, 5, 56, 9, 30, 68, 237, 85, 49, 32, 46, 40, 29, 54, 10, 6, 14, 9, 11, 6, 63, 11, 7, 12]","[{""q_id"": ""2016_26"", ""question_num"": 26, ""user_answer"": [4], ""is_correct"": true, ""elapsed_time"": 37}, {""q_id"": ""2016_27"", ""question_num"": 27, ""user_answer"": [2], ""is_correct"": true, ""elapsed_time"": 7}, {""q_id"": ""2016_28"", ""question_num"": 28, ""user_answer"": [3], ""is_correct"": true, ""elapsed_time"": 5}, {""q_id"": ""2016_29"", ""question_num"": 29, ""user_answer"": [2], ""is_correct"": true, ""elapsed_time"": 56}, {""q_id"": ""2016_30"", ""question_num"": 30, ""user_answer"": [2], ""is_correct"": true, ""elapsed_time"": 9}, {""q_id"": ""2016_31"", ""question_num"": 31, ""user_answer"": [3], ""is_correct"": false, ""elapsed_time"": 30}, {""q_id"": ""2016_32"", ""question_num"": 32, ""user_answer"": [2], ""is_correct"": true, ""elapsed_time"": 68}, {""q_id"": ""2016_33"", ""question_num"": 33, ""user_answer"": [1], ""is_correct"": true, ""elapsed_time"": 237}, {""q_id"": ""2016_34"", ""question_num"": 34, ""user_answer"": [2], ""is_correct"": true, ""elapsed_time"": 85}, {""q_id"": ""2016_35"", ""question_num"": 35, ""user_answer"": [4], ""is_correct"": true, ""elapsed_time"": 49}, {""q_id"": ""2016_36"", ""question_num"": 36, ""user_answer"": [4], ""is_correct"": true, ""elapsed_time"": 32}, {""q_id"": ""2016_37"", ""question_num"": 37, ""user_answer"": [4], ""is_correct"": true, ""elapsed_time"": 46}, {""q_id"": ""2016_38"", ""question_num"": 38, ""user_answer"": [2], ""is_correct"": false, ""elapsed_time"": 40}, {""q_id"": ""2016_39"", ""question_num"": 39, ""user_answer"": [3], ""is_correct"": false, ""elapsed_time"": 29}, {""q_id"": ""2016_40"", ""question_num"": 40, ""user_answer"": [2], ""is_correct"": true, ""elapsed_time"": 54}, {""q_id"": ""2016_41"", ""question_num"": 41, ""user_answer"": [3], ""is_correct"": true, ""elapsed_time"": 10}, {""q_id"": ""2016_42"", ""question_num"": 42, ""user_answer"": [2], ""is_correct"": true, ""elapsed_time"": 6}, {""q_id"": ""2016_43"", ""question_num"": 43, ""user_answer"": [2], ""is_correct"": true, ""elapsed_time"": 14}, {""q_id"": ""2016_44"", ""question_num"": 44, ""user_answer"": [3], ""is_correct"": true, ""elapsed_time"": 9}, {""q_id"": ""2016_45"", ""question_num"": 45, ""user_answer"": [4], ""is_correct"": true, ""elapsed_time"": 11}, {""q_id"": ""2016_46"", ""question_num"": 46, ""user_answer"": [2], ""is_correct"": true, ""elapsed_time"": 6}, {""q_id"": ""2016_47"", ""question_num"": 47, ""user_answer"": [2], ""is_correct"": false, ""elapsed_time"": 63}, {""q_id"": ""2016_48"", ""question_num"": 48, ""user_answer"": [2], ""is_correct"": true, ""elapsed_time"": 11}, {""q_id"": ""2016_49"", ""question_num"": 49, ""user_answer"": [2], ""is_correct"": true, ""elapsed_time"": 7}, {""q_id"": ""2016_50"", ""question_num"": 50, ""user_answer"": [1], ""is_correct"": true, ""elapsed_time"": 12}]",0,21,0,0,0,,,
6,2026-07-03 09:12:02.327529,2022,1,70,14,20,1230,"[33, 40, 135, 100, 54, 64, 323, 74, 23, 52, 40, 52, 42, 7, 37, 24, 24, 23, 27, 46]","[{""q_id"": ""2022_101"", ""question_num"": 101, ""user_answer"": [3], ""is_correct"": true, ""elapsed_time"": 33}, {""q_id"": ""2022_102"", ""question_num"": 102, ""user_answer"": [1], ""is_correct"": false, ""elapsed_time"": 40}, {""q_id"": ""2022_103"", ""question_num"": 103, ""user_answer"": [2], ""is_correct"": true, ""elapsed_time"": 135}, {""q_id"": ""2022_104"", ""question_num"": 104, ""user_answer"": [1], ""is_correct"": false, ""elapsed_time"": 100}, {""q_id"": ""2022_105"", ""question_num"": 105, ""user_answer"": [3], ""is_correct"": false, ""elapsed_time"": 54}, {""q_id"": ""2022_106"", ""question_num"": 106, ""user_answer"": [1], ""is_correct"": false, ""elapsed_time"": 64}, {""q_id"": ""2022_107"", ""question_num"": 107, ""user_answer"": [3], ""is_correct"": true, ""elapsed_time"": 323}, {""q_id"": ""2022_108"", ""question_num"": 108, ""user_answer"": [4], ""is_correct"": true, ""elapsed_time"": 74}, {""q_id"": ""2022_109"", ""question_num"": 109, ""user_answer"": [1], ""is_correct"": true, ""elapsed_time"": 23}, {""q_id"": ""2022_110"", ""question_num"": 110, ""user_answer"": [4], ""is_correct"": true, ""elapsed_time"": 52}, {""q_id"": ""2022_111"", ""question_num"": 111, ""user_answer"": [3], ""is_correct"": true, ""elapsed_time"": 40}, {""q_id"": ""2022_112"", ""question_num"": 112, ""user_answer"": [4], ""is_correct"": true, ""elapsed_time"": 52}, {""q_id"": ""2022_113"", ""question_num"": 113, ""user_answer"": [2], ""is_correct"": true, ""elapsed_time"": 42}, {""q_id"": ""2022_114"", ""question_num"": 114, ""user_answer"": [1], ""is_correct"": true, ""elapsed_time"": 7}, {""q_id"": ""2022_115"", ""question_num"": 115, ""user_answer"": [2], ""is_correct"": false, ""elapsed_time"": 37}, {""q_id"": ""2022_116"", ""question_num"": 116, ""user_answer"": [3], ""is_correct"": true, ""elapsed_time"": 24}, {""q_id"": ""2022_117"", ""question_num"": 117, ""user_answer"": [1], ""is_correct"": true, ""elapsed_time"": 24}, {""q_id"": ""2022_118"", ""question_num"": 118, ""user_answer"": [3], ""is_correct"": true, ""elapsed_time"": 23}, {""q_id"": ""2022_119"", ""question_num"": 119, ""user_answer"": [2], ""is_correct"": true, ""elapsed_time"": 27}, {""q_id"": ""2022_120"", ""question_num"": 120, ""user_answer"": [1], ""is_correct"": false, ""elapsed_time"": 46}]",0,0,0,0,14,,,
7,2026-07-03 10:41:14.102201,2021,2,50,10,20,854,"[23, 66, 40, 24, 35, 49, 50, 25, 13, 34, 40, 17, 21, 21, 171, 26, 88, 31, 38, 29]","[{""q_id"": ""2021_101"", ""question_num"": 101, ""user_answer"": [4], ""is_correct"": true, ""elapsed_time"": 23}, {""q_id"": ""2021_102"", ""question_num"": 102, ""user_answer"": [1], ""is_correct"": false, ""elapsed_time"": 66}, {""q_id"": ""2021_103"", ""question_num"": 103, ""user_answer"": [4], ""is_correct"": true, ""elapsed_time"": 40}, {""q_id"": ""2021_104"", ""question_num"": 104, ""user_answer"": [3], ""is_correct"": false, ""elapsed_time"": 24}, {""q_id"": ""2021_105"", ""question_num"": 105, ""user_answer"": [2], ""is_correct"": false, ""elapsed_time"": 35}, {""q_id"": ""2021_106"", ""question_num"": 106, ""user_answer"": [4], ""is_correct"": false, ""elapsed_time"": 49}, {""q_id"": ""2021_107"", ""question_num"": 107, ""user_answer"": [3], ""is_correct"": true, ""elapsed_time"": 50}, {""q_id"": ""2021_108"", ""question_num"": 108, ""user_answer"": [1], ""is_correct"": true, ""elapsed_time"": 25}, {""q_id"": ""2021_109"", ""question_num"": 109, ""user_answer"": [3], ""is_correct"": true, ""elapsed_time"": 13}, {""q_id"": ""2021_110"", ""question_num"": 110, ""user_answer"": [4], ""is_correct"": true, ""elapsed_time"": 34}, {""q_id"": ""2021_111"", ""question_num"": 111, ""user_answer"": [4], ""is_correct"": false, ""elapsed_time"": 40}, {""q_id"": ""2021_112"", ""question_num"": 112, ""user_answer"": [3], ""is_correct"": true, ""elapsed_time"": 17}, {""q_id"": ""2021_113"", ""question_num"": 113, ""user_answer"": [2], ""is_correct"": true, ""elapsed_time"": 21}, {""q_id"": ""2021_114"", ""question_num"": 114, ""user_answer"": [1], ""is_correct"": false, ""elapsed_time"": 21}, {""q_id"": ""2021_115"", ""question_num"": 115, ""user_answer"": [1], ""is_correct"": false, ""elapsed_time"": 171}, {""q_id"": ""2021_116"", ""question_num"": 116, ""user_answer"": [2], ""is_correct"": true, ""elapsed_time"": 26}, {""q_id"": ""2021_117"", ""question_num"": 117, ""user_answer"": [2], ""is_correct"": false, ""elapsed_time"": 88}, {""q_id"": ""2021_118"", ""question_num"": 118, ""user_answer"": [4], ""is_correct"": false, ""elapsed_time"": 31}, {""q_id"": ""2021_119"", ""question_num"": 119, ""user_answer"": [3], ""is_correct"": false, ""elapsed_time"": 38}, {""q_id"": ""2021_120"", ""question_num"": 120, ""user_answer"": [2], ""is_correct"": true, ""elapsed_time"": 29}]",0,0,0,0,10,,,
8,2026-07-04 01:19:08.219956,2016,2,64,16,25,1248,"[20, 16, 37, 38, 31, 64, 34, 60, 44, 51, 20, 120, 23, 19, 144, 25, 24, 96, 76, 70, 80, 32, 13, 62, 38]","[{""q_id"": ""2016_1"", ""question_num"": 1, ""user_answer"": [4], ""is_correct"": true, ""elapsed_time"": 20}, {""q_id"": ""2016_2"", ""question_num"": 2, ""user_answer"": [2], ""is_correct"": true, ""elapsed_time"": 16}, {""q_id"": ""2016_3"", ""question_num"": 3, ""user_answer"": [3], ""is_correct"": true, ""elapsed_time"": 37}, {""q_id"": ""2016_4"", ""question_num"": 4, ""user_answer"": [3], ""is_correct"": false, ""elapsed_time"": 38}, {""q_id"": ""2016_5"", ""question_num"": 5, ""user_answer"": [3], ""is_correct"": true, ""elapsed_time"": 31}, {""q_id"": ""2016_6"", ""question_num"": 6, ""user_answer"": [3], ""is_correct"": true, ""elapsed_time"": 64}, {""q_id"": ""2016_7"", ""question_num"": 7, ""user_answer"": [4], ""is_correct"": true, ""elapsed_time"": 34}, {""q_id"": ""2016_8"", ""question_num"": 8, ""user_answer"": [1], ""is_correct"": false, ""elapsed_time"": 60}, {""q_id"": ""2016_9"", ""question_num"": 9, ""user_answer"": [3], ""is_correct"": true, ""elapsed_time"": 44}, {""q_id"": ""2016_10"", ""question_num"": 10, ""user_answer"": [1], ""is_correct"": true, ""elapsed_time"": 51}, {""q_id"": ""2016_11"", ""question_num"": 11, ""user_answer"": [4], ""is_correct"": true, ""elapsed_time"": 20}, {""q_id"": ""2016_12"", ""question_num"": 12, ""user_answer"": [3], ""is_correct"": false, ""elapsed_time"": 120}, {""q_id"": ""2016_13"", ""question_num"": 13, ""user_answer"": [3], ""is_correct"": true, ""elapsed_time"": 23}, {""q_id"": ""2016_14"", ""question_num"": 14, ""user_answer"": [2], ""is_correct"": false, ""elapsed_time"": 19}, {""q_id"": ""2016_15"", ""question_num"": 15, ""user_answer"": [3], ""is_correct"": true, ""elapsed_time"": 144}, {""q_id"": ""2016_16"", ""question_num"": 16, ""user_answer"": [2], ""is_correct"": true, ""elapsed_time"": 25}, {""q_id"": ""2016_17"", ""question_num"": 17, ""user_answer"": [3], ""is_correct"": false, ""elapsed_time"": 24}, {""q_id"": ""2016_18"", ""question_num"": 18, ""user_answer"": [3], ""is_correct"": false, ""elapsed_time"": 96}, {""q_id"": ""2016_19"", ""question_num"": 19, ""user_answer"": [2], ""is_correct"": true, ""elapsed_time"": 76}, {""q_id"": ""2016_20"", ""question_num"": 20, ""user_answer"": [4], ""is_correct"": false, ""elapsed_time"": 70}, {""q_id"": ""2016_21"", ""question_num"": 21, ""user_answer"": [3], ""is_correct"": true, ""elapsed_time"": 80}, {""q_id"": ""2016_22"", ""question_num"": 22, ""user_answer"": [3], ""is_correct"": true, ""elapsed_time"": 32}, {""q_id"": ""2016_23"", ""question_num"": 23, ""user_answer"": [4], ""is_correct"": false, ""elapsed_time"": 13}, {""q_id"": ""2016_24"", ""question_num"": 24, ""user_answer"": [2], ""is_correct"": false, ""elapsed_time"": 62}, {""q_id"": ""2016_25"", ""question_num"": 25, ""user_answer"": [2], ""is_correct"": true, ""elapsed_time"": 38}]",16,0,0,0,0,,,
9,2026-07-04 03:56:02.043481,2019,1,70,14,20,1079,"[64, 196, 65, 12, 13, 65, 33, 11, 97, 45, 29, 83, 16, 64, 36, 69, 40, 64, 24, 43]","[{""q_id"": ""2019_101"", ""question_num"": 101, ""user_answer"": [3], ""is_correct"": true, ""elapsed_time"": 64}, {""q_id"": ""2019_102"", ""question_num"": 102, ""user_answer"": [1], ""is_correct"": false, ""elapsed_time"": 196}, {""q_id"": ""2019_103"", ""question_num"": 103, ""user_answer"": [1], ""is_correct"": false, ""elapsed_time"": 65}, {""q_id"": ""2019_104"", ""question_num"": 104, ""user_answer"": [3], ""is_correct"": true, ""elapsed_time"": 12}, {""q_id"": ""2019_105"", ""question_num"": 105, ""user_answer"": [1], ""is_correct"": true, ""elapsed_time"": 13}, {""q_id"": ""2019_106"", ""question_num"": 106, ""user_answer"": [2], ""is_correct"": true, ""elapsed_time"": 65}, {""q_id"": ""2019_107"", ""question_num"": 107, ""user_answer"": [3], ""is_correct"": true, ""elapsed_time"": 33}, {""q_id"": ""2019_108"", ""question_num"": 108, ""user_answer"": [1], ""is_correct"": true, ""elapsed_time"": 11}, {""q_id"": ""2019_109"", ""question_num"": 109, ""user_answer"": [4], ""is_correct"": false, ""elapsed_time"": 97}, {""q_id"": ""2019_110"", ""question_num"": 110, ""user_answer"": [3], ""is_correct"": true, ""elapsed_time"": 45}, {""q_id"": ""2019_111"", ""question_num"": 111, ""user_answer"": [4], ""is_correct"": false, ""elapsed_time"": 29}, {""q_id"": ""2019_112"", ""question_num"": 112, ""user_answer"": [3], ""is_correct"": true, ""elapsed_time"": 83}, {""q_id"": ""2019_113"", ""question_num"": 113, ""user_answer"": [3], ""is_correct"": true, ""elapsed_time"": 16}, {""q_id"": ""2019_114"", ""question_num"": 114, ""user_answer"": [4], ""is_correct"": true, ""elapsed_time"": 64}, {""q_id"": ""2019_115"", ""question_num"": 115, ""user_answer"": [3], ""is_correct"": true, ""elapsed_time"": 36}, {""q_id"": ""2019_116"", ""question_num"": 116, ""user_answer"": [3], ""is_correct"": true, ""elapsed_time"": 69}, {""q_id"": ""2019_117"", ""question_num"": 117, ""user_answer"": [1], ""is_correct"": false, ""elapsed_time"": 40}, {""q_id"": ""2019_118"", ""question_num"": 118, ""user_answer"": [1], ""is_correct"": false, ""elapsed_time"": 64}, {""q_id"": ""2019_119"", ""question_num"": 119, ""user_answer"": [3], ""is_correct"": true, ""elapsed_time"": 24}, {""q_id"": ""2019_120"", ""question_num"": 120, ""user_answer"": [1], ""is_correct"": true, ""elapsed_time"": 43}]",0,0,0,0,14,,,
